data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-23 04:10:32.512604,thanos::sroute:c12bc563-8a95-420f-87fa-41779eeadeb6,Carting,trip-153767583251234572,IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),2018-09-23 04:10:32.512604,2018-09-23 05:33:31.646996,82.0,True,18,2018-09-23 04:45:54,18.361139567289655,46.0,23.0,25.7702,2.0,28.0,12.0,13.491100000000001,2.3333333333333335
training,2018-09-23 04:10:32.512604,thanos::sroute:c12bc563-8a95-420f-87fa-41779eeadeb6,Carting,trip-153767583251234572,IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),2018-09-23 04:10:32.512604,2018-09-23 05:33:31.646996,82.0,False,20,2018-09-23 04:37:55,20.75980458318957,54.0,26.0,28.6412,2.076923076923077,7.0,2.0,2.871,3.5
training,2018-09-23 04:10:32.512604,thanos::sroute:c12bc563-8a95-420f-87fa-41779eeadeb6,Carting,trip-153767583251234572,IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),2018-09-23 05:33:31.646996,2018-09-23 09:20:36.240022,227.0,False,20,2018-09-23 05:43:54,20.560438327781956,190.0,26.0,27.8442,7.3076923076923075,190.0,26.0,27.8442,7.3076923076923075
test,2018-10-03 23:45:48.025062,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153861034802474617,IND245101AAA,Hapur_Swargash_D (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-10-04 02:54:40.713577,2018-10-04 05:23:28.396643,148.0,True,9,2018-10-04 04:46:04,9.05433021688315,30.0,14,10.863299999999999,2.142857142857143,30.0,14,10.863299999999999,2.142857142857143
test,2018-10-03 23:45:48.025062,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153861034802474617,IND245101AAA,Hapur_Swargash_D (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-10-04 02:54:40.713577,2018-10-04 05:23:28.396643,148.0,True,18,2018-10-04 04:20:07,18.07318483268686,55.0,24.0,19.942400000000003,2.2916666666666665,25.0,10.0,9.0792,2.5
test,2018-10-03 23:45:48.025062,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153861034802474617,IND245101AAA,Hapur_Swargash_D (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-10-04 02:54:40.713577,2018-10-04 05:23:28.396643,148.0,True,27,2018-10-04 03:56:04,27.01004971417918,80.0,32.0,28.8719,2.5,24.0,10.0,10.999600000000001,2.4
test,2018-10-03 23:45:48.025062,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153861034802474617,IND245101AAA,Hapur_Swargash_D (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-10-04 02:54:40.713577,2018-10-04 05:23:28.396643,148.0,True,36,2018-10-04 03:32:05,36.36715378732861,104.0,40.0,38.240199999999994,2.6,23.0,7.0,9.3683,3.2857142857142856
test,2018-10-03 23:45:48.025062,thanos::sroute:1396edcd-faad-4029-a574-f71a85a60157,Carting,trip-153861034802474617,IND245101AAA,Hapur_Swargash_D (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-10-04 02:54:40.713577,2018-10-04 05:23:28.396643,148.0,False,44,2018-10-04 03:12:08,44.10629026732146,123.0,50.0,46.5093,2.46,19.0,9,8.2691,2.111111111111111
test,2018-09-28 22:09:50.453894,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153817259045362090,IND174307AAA,Bangana_Bhaleti_D (Himachal Pradesh),IND176041AAA,Bhota_BpassDPP_D (Himachal Pradesh),2018-09-29 03:37:08.990017,2018-09-29 05:00:18.322627,83.0,False,18,2018-09-29 04:02:34,18.447506377307796,51.0,53.0,35.444900000000004,0.9622641509433962,51.0,53.0,35.444900000000004,0.9622641509433962
test,2018-09-28 22:09:50.453894,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153817259045362090,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-29 07:35:56.910590,2018-09-29 22:01:49.155342,865.0,True,22,2018-09-29 20:46:16,22.67513225964653,24.0,28.0,23.295900000000003,0.8571428571428571,24.0,28.0,23.295900000000003,0.8571428571428571
test,2018-09-28 22:09:50.453894,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153817259045362090,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-29 07:35:56.910590,2018-09-29 22:01:49.155342,865.0,True,44,2018-09-29 17:24:16,44.25622954471358,226.0,53.0,45.635,4.264150943396227,202.0,24.0,22.3391,8.416666666666666
test,2018-09-28 22:09:50.453894,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153817259045362090,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-29 07:35:56.910590,2018-09-29 22:01:49.155342,865.0,True,66,2018-09-29 16:58:17,66.03450005366373,252.0,76.0,69.9139,3.3157894736842106,25.0,22.0,24.2789,1.1363636363636365
test,2018-09-28 22:09:50.453894,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153817259045362090,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-29 07:35:56.910590,2018-09-29 22:01:49.155342,865.0,True,88,2018-09-29 15:20:18,88.08656477978442,350.0,101.0,96.9295,3.4653465346534653,97.0,24.0,27.0156,4.041666666666667
test,2018-09-28 22:09:50.453894,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153817259045362090,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-29 07:35:56.910590,2018-09-29 22:01:49.155342,865.0,True,110,2018-09-29 14:48:19,110.33229649438412,381.0,120.0,123.6315,3.175,31.0,18,26.702,1.7222222222222223
test,2018-09-28 22:09:50.453894,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153817259045362090,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-29 07:35:56.910590,2018-09-29 22:01:49.155342,865.0,True,132,2018-09-29 13:22:17,133.3151177955741,468.0,141.0,153.28289999999998,3.3191489361702127,86.0,21.0,29.6515,4.095238095238095
test,2018-09-28 22:09:50.453894,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153817259045362090,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-29 07:35:56.910590,2018-09-29 22:01:49.155342,865.0,True,154,2018-09-29 08:30:39,154.0303369769611,759.0,167.0,184.4398,4.544910179640719,291.0,26.0,31.1569,11.192307692307692
test,2018-09-28 22:09:50.453894,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153817259045362090,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-29 07:35:56.910590,2018-09-29 22:01:49.155342,865.0,False,154,2018-09-29 07:54:40,154.64942048183295,795.0,202.0,212.136,3.9356435643564356,35.0,34.0,27.6962,1.0294117647058822
training,2018-09-14 03:34:09.752796,thanos::sroute:884f7550-53c2-48f7-a639-91e5b5d3a831,Carting,trip-153689604975253520,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-14 03:34:09.752796,2018-09-14 05:32:02.904783,117.0,True,18,2018-09-14 04:55:27,21.100796198749435,33.0,31,31.4627,1.064516129032258,33.0,31,31.4627,1.064516129032258
training,2018-09-14 03:34:09.752796,thanos::sroute:884f7550-53c2-48f7-a639-91e5b5d3a831,Carting,trip-153689604975253520,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-14 03:34:09.752796,2018-09-14 05:32:02.904783,117.0,True,27,2018-09-14 04:33:27,28.449860938114,55.0,34.0,31.385900000000003,1.6176470588235294,22.0,14.0,14.4545,1.5714285714285714
training,2018-09-14 03:34:09.752796,thanos::sroute:884f7550-53c2-48f7-a639-91e5b5d3a831,Carting,trip-153689604975253520,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-14 03:34:09.752796,2018-09-14 05:32:02.904783,117.0,False,28,2018-09-14 04:33:27,28.449860938114,55.0,34.0,31.385900000000003,1.6176470588235294,0.0,0,0.0,-1
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),2018-10-01 06:29:58.932771,2018-10-01 08:12:01.833964,102.0,True,22,2018-10-01 07:47:32,22.51538356222993,24.0,18.0,25.4254,1.3333333333333333,24.0,18.0,25.4254,1.3333333333333333
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),2018-10-01 06:29:58.932771,2018-10-01 08:12:01.833964,102.0,True,44,2018-10-01 07:26:38,44.57250210153593,44.0,35.0,49.3142,1.2571428571428571,20.0,16.0,23.8888,1.25
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),2018-10-01 06:29:58.932771,2018-10-01 08:12:01.833964,102.0,True,66,2018-10-01 07:05:32,66.7477970023048,66.0,52.0,73.58619999999999,1.2692307692307692,21.0,17.0,24.272,1.2352941176470589
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),2018-10-01 06:29:58.932771,2018-10-01 08:12:01.833964,102.0,False,83,2018-10-01 06:41:37,83.98013963012396,89.0,68.0,95.89489999999999,1.3088235294117647,23.0,15.0,22.3087,1.5333333333333334
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND345021AAA,Pokhran_SttinDPP_D (Rajasthan),IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),2018-10-01 13:37:47.669659,2018-10-01 14:54:22.489909,76.0,True,22,2018-10-01 14:29:32,22.22941934250386,21.0,17.0,23.841,1.2352941176470589,21.0,17.0,23.841,1.2352941176470589
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND345021AAA,Pokhran_SttinDPP_D (Rajasthan),IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),2018-10-01 13:37:47.669659,2018-10-01 14:54:22.489909,76.0,True,44,2018-10-01 14:08:32,44.41921047498708,42.0,34.0,47.9815,1.2352941176470589,21.0,17.0,24.1405,1.2352941176470589
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND345021AAA,Pokhran_SttinDPP_D (Rajasthan),IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),2018-10-01 13:37:47.669659,2018-10-01 14:54:22.489909,76.0,False,49,2018-10-01 13:47:30,49.37831271841919,63.0,44.0,62.12,1.4318181818181819,21.0,10.0,14.1385,2.1
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,22,2018-10-02 02:57:00,22.030735773001805,62.0,19,27.0527,3.263157894736842,62.0,19,27.0527,3.263157894736842
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,44,2018-10-02 02:11:33,44.58035757308905,107.0,39.0,54.513400000000004,2.7435897435897436,45.0,19.0,27.4607,2.3684210526315788
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,66,2018-10-01 23:29:30,66.47896221205201,270.0,59.0,83.3574,4.576271186440678,162.0,20.0,28.844,8.1
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,88,2018-10-01 22:59:29,88.13318859362784,300.0,80.0,113.7787,3.75,30.0,21.0,30.4213,1.4285714285714286
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,110,2018-10-01 15:47:32,110.18087887367346,731.0,107,147.14579999999998,6.831775700934579,431.0,26.0,33.3672,16.576923076923077
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,False,123,2018-10-01 15:11:36,123.0279190688619,767.0,128.0,169.5159,5.9921875,35.0,20.0,22.370099999999997,1.75
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,True,22,2018-09-17 18:43:20,22.761425698223313,26.0,24,26.4249,1.0833333333333333,26.0,24,26.4249,1.0833333333333333
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,True,44,2018-09-17 18:07:19,44.38092441888482,62.0,42.0,55.0734,1.4761904761904763,36.0,28.0,31.1839,1.2857142857142858
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,True,66,2018-09-17 17:25:19,73.61341330961616,104.0,69.0,90.4765,1.5072463768115942,42.0,32.0,34.528400000000005,1.3125
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,True,88,2018-09-17 16:53:17,89.88420814047008,136.0,82.0,111.1823,1.6585365853658536,32.0,15.0,19.219900000000003,2.1333333333333333
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,False,101,2018-09-17 15:57:23,101.54191250545995,192.0,98.0,131.3353,1.9591836734693877,55.0,25.0,26.2042,2.2
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384170AAA,Unjha_DC (Gujarat),2018-10-03 23:24:57.864330,2018-10-04 00:21:58.203266,57.0,True,22,2018-10-03 23:24:57.864330,22.989320818349128,50.0,28.0,28.2656,1.7857142857142858,50.0,28.0,28.2656,1.7857142857142858
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384170AAA,Unjha_DC (Gujarat),2018-10-03 23:24:57.864330,2018-10-04 00:21:58.203266,57.0,False,22,2018-10-03 23:24:57.864330,22.989320818349128,50.0,28.0,28.2656,1.7857142857142858,0.0,0,0.0,-1
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384170AAA,Unjha_DC (Gujarat),IND384265AAB,Patan_Central_D_2 (Gujarat),2018-10-04 00:21:58.203266,2018-10-04 00:53:48.545694,31.0,True,22,2018-10-04 00:26:37.779295,22.531941408324155,27.0,22.0,24.9425,1.2272727272727273,27.0,22.0,24.9425,1.2272727272727273
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384170AAA,Unjha_DC (Gujarat),IND384265AAB,Patan_Central_D_2 (Gujarat),2018-10-04 00:21:58.203266,2018-10-04 00:53:48.545694,31.0,False,24,2018-10-04 00:21:58.203266,24.550591080983235,31.0,24.0,27.1193,1.2916666666666667,4.0,2.0,2.1767,2.0
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),2018-10-04 00:53:48.545694,2018-10-04 02:53:43.565042,119.0,True,22,2018-10-04 01:59:55,24.079950338008338,29.0,33.0,27.6304,0.8787878787878788,29.0,33.0,27.6304,0.8787878787878788
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),2018-10-04 00:53:48.545694,2018-10-04 02:53:43.565042,119.0,True,44,2018-10-04 01:31:52,45.70229522645876,58.0,58.0,52.0735,1.0,28.0,25.0,24.443099999999998,1.12
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),2018-10-04 00:53:48.545694,2018-10-04 02:53:43.565042,119.0,False,60,2018-10-04 01:02:58.668656,60.289747274096854,86.0,75.0,83.59110000000001,1.1466666666666667,28.0,24.0,26.206599999999998,1.1666666666666667
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),IND385340AAB,Radhanpur_Santalpr_D (Gujarat),2018-10-04 02:53:43.565042,2018-10-04 03:30:21.541336,36.0,True,22,2018-10-04 03:05:53,22.746394835949154,24.0,30.0,24.3353,0.8,24.0,30.0,24.3353,0.8
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),IND385340AAB,Radhanpur_Santalpr_D (Gujarat),2018-10-04 02:53:43.565042,2018-10-04 03:30:21.541336,36.0,False,27,2018-10-04 02:53:43.565042,27.19998374532498,36.0,37.0,29.799799999999998,0.972972972972973,12.0,6.0,5.4645,2.0
training,2018-09-19 11:38:22.408484,thanos::sroute:ad01057e-be3e-42d5-8380-4fd6d174ec89,Carting,trip-153735710240820260,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-19 11:38:22.408484,2018-09-19 14:06:49.797337,148.0,True,9,2018-09-19 13:29:19,9.76930696153005,26.0,10.0,11.8928,2.6,26.0,10.0,11.8928,2.6
training,2018-09-19 11:38:22.408484,thanos::sroute:ad01057e-be3e-42d5-8380-4fd6d174ec89,Carting,trip-153735710240820260,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-19 11:38:22.408484,2018-09-19 14:06:49.797337,148.0,True,18,2018-09-19 13:07:57,18.293050510292403,48.0,18.0,23.0033,2.6666666666666665,21.0,7.0,11.1105,3.0
training,2018-09-19 11:38:22.408484,thanos::sroute:ad01057e-be3e-42d5-8380-4fd6d174ec89,Carting,trip-153735710240820260,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-19 11:38:22.408484,2018-09-19 14:06:49.797337,148.0,False,21,2018-09-19 12:44:01,21.080885339080798,71.0,24.0,28.02,2.9583333333333335,23.0,5.0,5.0167,4.6
training,2018-09-26 04:55:30.538813,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153793773053856692,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),2018-09-26 04:55:30.538813,2018-09-26 07:27:49.004122,152.0,True,9,2018-09-26 06:51:57,9.540418511090285,30.0,13.0,12.9575,2.3076923076923075,30.0,13.0,12.9575,2.3076923076923075
training,2018-09-26 04:55:30.538813,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153793773053856692,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),2018-09-26 04:55:30.538813,2018-09-26 07:27:49.004122,152.0,False,16,2018-09-26 06:41:58,16.49585765497156,40.0,17.0,19.2037,2.3529411764705883,9.0,5.0,8.0084,1.8
training,2018-09-26 04:55:30.538813,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153793773053856692,IND380054AAA,AMD_Memnagar (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-26 07:27:49.004122,2018-09-26 08:47:14.755038,79.0,True,9,2018-09-26 08:01:55,9.287864179058202,40.0,7.0,10.657,5.714285714285714,40.0,7.0,10.657,5.714285714285714
training,2018-09-26 04:55:30.538813,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153793773053856692,IND380054AAA,AMD_Memnagar (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-26 07:27:49.004122,2018-09-26 08:47:14.755038,79.0,False,16,2018-09-26 07:39:56,16.740816022937825,62.0,16.0,19.7591,3.875,21.0,10.0,10.311,2.1
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND683511AAA,Aluva_Peedika_H (Kerala),IND000000ABA,Cochin_Chtrpuza_D (Kerala),2018-09-27 18:57:07.817933,2018-09-28 01:58:27.481295,421.0,True,9,2018-09-28 01:26:36,10.014969877661528,18.0,18.0,13.926200000000001,1.0,18.0,18.0,13.926200000000001,1.0
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND683511AAA,Aluva_Peedika_H (Kerala),IND000000ABA,Cochin_Chtrpuza_D (Kerala),2018-09-27 18:57:07.817933,2018-09-28 01:58:27.481295,421.0,True,18,2018-09-28 01:08:35,18.19284843180117,36.0,28.0,24.1251,1.2857142857142858,18.0,12.0,11.927700000000002,1.5
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND683511AAA,Aluva_Peedika_H (Kerala),IND000000ABA,Cochin_Chtrpuza_D (Kerala),2018-09-27 18:57:07.817933,2018-09-28 01:58:27.481295,421.0,False,19,2018-09-28 01:08:35,19.0220389148261,36.0,28.0,24.611099999999997,1.2857142857142858,0.0,0.0,0.48610000000000003,-1
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND000000ABA,Cochin_Chtrpuza_D (Kerala),IND683565AAA,Kunnathund_Pringla_D (Kerala),2018-09-28 01:58:27.481295,2018-09-28 03:55:06.214778,116.0,True,9,2018-09-28 02:41:46,9.093503439294151,68.0,16,12.7006,4.25,68.0,16,12.7006,4.25
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND000000ABA,Cochin_Chtrpuza_D (Kerala),IND683565AAA,Kunnathund_Pringla_D (Kerala),2018-09-28 01:58:27.481295,2018-09-28 03:55:06.214778,116.0,False,10,2018-09-28 02:35:44,10.923381043212435,75.0,18.0,14.5628,4.166666666666667,6.0,2.0,1.8622999999999998,3.0
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,22,2018-09-24 12:06:10,22.463104718967536,25.0,16.0,24.030099999999997,1.5625,25.0,16.0,24.030099999999997,1.5625
